Elfin,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elgin,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eling,HMS Mongoose,,,,,,,,Mongoose,,,,Dutch origin,,,,,,Sold 1803,12 guns,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799 (or 1800) by capture,,,,,,,,,,,,,,,,,,,,140 ( bm ),,,,,,,,,,,,,,,,
Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,SS Monowai,,F59,659 [1],,armed merchant cruiser from 1944: landing ship / troopship,,,Lake Monowai . [Note 1],,,,Harland and Wolff,,1923,1924,18 June 1943,August 1946,Sold for breaking up 1960,"As AMC 8 × 6 in (152 mm) guns (4 each side) 2 × 3 in (76 mm) AA 6 × 20 mm Twin 20 mm with radar added June 1942 Some machine guns, 8 depth charges As LSI(L) 1 × 4 in (100 mm) gun 2 × QF 12-pounder 2 × QF 2-pounder AA 2 × 40 mm 2 × quad RPs 8 × 20 mm AA",,,,,true,,,,,,18 knots (33 km/h; 21 mph) max,"two-shaft reciprocal 4-cylinder QE plus low reduction twin exhaust turbines 14,740 bhp (10,990 kW)",,,,,,158.2/152.5 m (519/500 ft),,"10,852 tons gross, 4,925 tons net",,,Davits fitted for 20 LCAs ( Landing Craft Assault ) for 800 plus troops. Capacity of each 35 troops or 365 kg (805 lb) cargo.,26 February 1925 [1],1939,,,,,,,,,,,,,,,,,,,,Returned to owners 1946,,,,,,,,,,,,366 as AMC,SS1 Type Radar [2],,,,,,,,,,,,,,,,,,1930,19.3 m (63 ft),,,,
Elizabeth,Mont-Blanc,,,,,Téméraire -class ship of the line,,,Pyrrhus of Epirus Mont Blanc Days of 31 May and 2 June 1793,,Mont-Blanc on 7 January 1793 Trente-et-un Mai on 7 April 1794 Républicain on 18 April 1795 Mont-Blanc on 4 January 1796,,Rochefort [1],,1791 [1],,,,Gunpowder hulk from 1811 Sold in 1819 [1],74 guns: [1] Lower gundeck: 28 × 36-pounder long guns Upper gundeck: 30 × 18-pounder long guns Forecastle and Quarter deck: 16 × 8-pounder long guns 4 × 36-pounder carronades,,,,,true,,,,,,,"Up to 2,485 m 2 (26,750 sq ft) of sails [1]",Timber,,,,,55.87 metres (183.3 ft) (172 pied ) [1],,"2,966 tonnes 5,260 tonnes fully loaded [1]",,,,,,,,,,,,,,7.26 metres (23.8 ft) (22 pied ) [1],,,,,,,,,,,"by capture, 4 November 1805 [1]",,,,,,,,,,,,,,,4 November 1805 [1],,,,,,,,,,,,,,,,,14.90 metres (48 ft 11 in) [1],,,,
Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,HMS Montgomery,,,,,Wickes -class destroyer,,,Lambert Wickes,,,,Bath Iron Works,,26 June 1917,25 June 1918,23 October 1940,6 April 1937,"Scrapped, 1945","4 × 4""/50 caliber guns 2 × 1-pounder guns 12 × 21 in (533 mm) torpedo tubes",,,,,true,,,,,,,,,,,,,314 ft 4   1 ⁄ 2  in (95.822 m),,"1,247 tons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 ft (2.7 m),,,,8 January 1941,,,100 officers and enlisted,,,,,,,,,,,,,,,,,,,,30 ft 11   1 ⁄ 4  in (9.430 m),,,30 September 1939,
Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elizabeth,HMS Montserrat,,K586,,,Colony / Tacoma -class patrol frigate,,,Montserrat,,"Monsterrat , 1943",,"Walsh-Kaiser Company , Providence , Rhode Island",,28 August 1943 [1],27 September 1943,31 August 1944 [1],,Returned to United States 11 June 1946,3 × single 3 in (76 mm)/50 cal. AA guns 2 × twin 40 mm guns 9 × single 20 mm 1 × Hedgehog anti-submarine mortar 8 × Y-gun depth charge projectors 2 × depth charge racks,,,,,true,,,,,,20 knots (37 km/h; 23 mph),"3 × boilers 2 × turbines, 5,500 shp (4,100 kW) each 2 shafts",,,,,"Patrol frigate , PF-82, 15 April 1943",303 ft 11 in (92.63 m),,"1,264 long tons (1,284 t)",,,,,,,,,Mrs. Harry Gray,,,,,,,,,,,,,,,,31 August 1944,,,,,13 ft 8 in (4.17 m),,,,,,,190,,,,,,,,,,,,,,,,,,,,37 ft 6 in (11.43 m),,,,
Elk,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elk,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elphinstone,Mordaunt,,,,,46-gun ship of the line,,,,,,,"William Castle, Deptford",,,1681,20 May 1684,,"Sank off Cuba , 21 November 1693",46 guns comprising: Lower deck: 20 × 12-pounder guns Upper deck: 18 x 8-pounder guns Quarterdeck : 6 × 5 1 ⁄ 4 -pounder sakers,,,,,true,,,,,,,,,,,,,122 ft 6 in (37.3 m) (gundeck) 101 ft 9 in (31.0 m) (keel),,,,Full rigged ship,,,,,,,,,,,,,,,,,,,,13 ft 0 in (4.0 m),,,7 October 1682,,,,,,,,,,,,230 at commissioning,,,,,,,,,,567 26 ⁄ 94 ( bm ),,,,,,,,,1684–1693,32 ft 4.5 in (9.9 m),,,,
Elsenham,NRP Dom Francisco de Almeida,,F479,266,,Bay-class frigate,,,Francisco de Almeida,,,,"William Pickersgill & Sons Ltd. , Southwick, Sunderland",19 January 1943,30 April 1944,1 November 1944,22 February 1949,19 November 1956,"Scrapped, 1970",4 × QF 4 inch Mark XVI guns on 2 twin mounting HA/LA Mk.XIX 4 × 40 mm Bofors A/A on 2 twin mounts Mk.V 4 × 20 mm Oerlikon A/A on 2 twin mounts Mk.V 1 × Hedgehog 24 barrel A/S projector 2 rails and 4 throwers for 50 depth charges,,,,,true,,,,,,19.5 knots (36.1 km/h; 22.4 mph),"2 × Admiralty 3-drum boilers, 2 shafts, 4-cylinder vertical triple expansion reciprocating engines , 5,500 ihp (4,100 kW)",,,,,,286 ft (87 m) p/p 307 ft 3 in (93.65 m) o/a,,"1,600 long tons (1,626 t) standard 2,530 long tons (2,571 t) full",Korea 1950-53,,,,,,,,,,,,,12 ft 9 in (3.89 m),,,,,,,,,,,3 August 1961,,,,,,,,,,,,157,Type 285 fire control radar Type 291 air warning radar Type 276 target indication radar High Frequency Direction Finder (HF/DF) IFF transponder,,,,,,,,,,,,,,"724 tons oil fuel, 9,500 nmi (17,600 km) at 12 knots (22 km/h)",,"On a Field White, White 4 pallets wavy blue, a red rose barbed and seeded proper.",,,38 ft 6 in (11.73 m),,,,
Emerald,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald,HMS Mosambique,,,,,,schooner,,,,,,,,,1798,,,Sold 1810,"French service: 10 × 18-pounder, [4] or 12-pounder carronades [3] British service: 10 × 12-pounder carronades",,,,,true,,,,,,,,,,,,,67 ft 6 in (20.6 m) (overall) 52 ft 0 in (15.8 m) (keel),,110 tons (French) [3],"Naval General Service Medal with clasp ""Martinique"" [1]",Schooner,,,,,,,,,,,,,,,,,,,,8 ft 3 in (2.5 m),,,By capture 13 March 1804,,,,,,,,,,,,50 (60 as privateer),,,13 March 1804,,,,,112½ bm (by calculation),,,,,,,,,,,,20 ft 2 in (6.1 m),,,,
Emerald,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald,Mosquidobit,,,,,,Topsail Schooner,,,,,,"James Cordery, Fells Point, Baltimore [1]",,,,14 July 1812 (Comm. #325),,Sold 13 January 1820,Lynx : 6 x 12-pounder guns Musquidobit : 8 x 18-pounder carronades + 2 x 6-pounder guns,,,,,true,,,,,,,Sail,,,,,,97 ft 7 in (29.7 m) (overall); 73 ft 1   1 ⁄ 4  in (22.3 m) (keel),,,,,,1812,,,,,,,,,,,,,,,,,,10 ft 3 in (3.1 m),,,By capture 13 April 1813,,,,,,,,,13 April 1813,,,Lynx : 40 Musquidobit : 50,,,,,,,,,,223 92 ⁄ 94 ( bm ),,,,,,,,,,24 ft 0 in (7.3 m),,,,
Emperor,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emperor,HMS Moucheron,,,,,,sloop,,Gnat,,,,,,,1799,1803,,foundered 1807,French service : 16 x 6 & 12-pounder guns British service : 14 x 18-pounder carronades + 2 x 6-pounder bow chasers,,,,,true,,,,,,,,,,,,,93 ft 0 in (28.35 m) (overall); 76 ft 1   7 ⁄ 8  in (23.212 m) (keel),,,,,,,,,,,,,,,,,,,,,,,,12 ft 0 in (3.66 m),,,,,,,,,,,,,,,French service : 130 men British service : 96 men (later 90),,,1801,,,,,,,286 24 ⁄ 94 ( bm ),,,,,,,,,,26 ft 7 in (8.10 m),,,,
Emperor,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emperor of India,NRP Vasco da Gama,,F478,,,Bay-class frigate,,,Vasco da Gama,,,,"William Pickersgill & Sons Ltd. , South Bank, Middlesbrough",,23 October 1944,8 June 1945,11 April 1949,May 1960,Scrapped 1971,4 × QF 4 inch Mark XVI guns on 2 twin mounting HA/LA Mk.XIX 4 × 40 mm Bofors A/A on 2 twin mounts Mk.V 4 × 20 mm Oerlikon A/A on 2 twin mounts Mk.V 1 × Hedgehog 24 barrel A/S projector 2 rails and 4 throwers for 50 depth charges,,,,,true,,,,,,19.5 knots (36.1 km/h; 22.4 mph),"2 × Admiralty 3-drum boilers, 2 shafts, 4-cylinder vertical triple expansion reciprocating engines , 5,500 ihp (4,100 kW)",,,,,,286 ft (87 m) p/p 307 ft 3 in (93.65 m) o/a,,"1,600 long tons (1,626 t) standard 2,530 long tons (2,571 t) full",Korea 1950-53,,,,,,,,,,,,,12 ft 9 in (3.89 m),,,,,,,,,,,1961,,,,,,,,,,,,157,Type 285 fire control radar Type 291 air warning radar Type 276 target indication radar High Frequency Direction Finder (HF/DF) IFF transponder,,,,,,,,,,,,,,"724 tons oil fuel, 9,500 nmi (17,600 km) at 12 knots (22 km/h)",,,,,38 ft 6 in (11.73 m),,,,
Empire Anvil,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Arquebus,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Audacity,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Battleaxe,Mosquidobit,,,,,,Topsail Schooner,,,,,,"James Cordery, Fells Point, Baltimore [1]",,,,14 July 1812 (Comm. #325),,Sold 13 January 1820,Lynx : 6 x 12-pounder guns Musquidobit : 8 x 18-pounder carronades + 2 x 6-pounder guns,,,,,true,,,,,,,Sail,,,,,,97 ft 7 in (29.7 m) (overall); 73 ft 1   1 ⁄ 4  in (22.3 m) (keel),,,,,,1812,,,,,,,,,,,,,,,,,,10 ft 3 in (3.1 m),,,By capture 13 April 1813,,,,,,,,,13 April 1813,,,Lynx : 40 Musquidobit : 50,,,,,,,,,,223 92 ⁄ 94 ( bm ),,,,,,,,,,24 ft 0 in (7.3 m),,,,
Empire Broadsword,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Cedric,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Comfort,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Cutlass,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Cymric,HMS Nautilus,,,,,,,,,,"HMS N1 in June, 1917",,Vickers,1912,March 1913,16 December 1914,,,"Sold 9 June 1922 to Cashmore , Newport","Eight 18-inch (457 mm) torpedo tubes (2 bow, 4 beam, 2 stern), 16 torpedoes, one 3 inch AA gun",,,,,true,,,,,,17 knots (31 km/h) surfaced/ 10 knots (19 km/h) submerged,"2 shaft diesel, 2 electric motors 3,700 bhp 1,000 shp",,,,,,258 ft 6 in (78.79 m),,"1,441 tons surfaced/ 2,026 tons submerged",,,,,,,,,,,,,,26 ft (7.9 m),,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,"5,300 nmi (9,820 km) at 11 knots (20 km/h)",,,,,17 ft 9 in (5.41 m),,,,
Empire Dace,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Javelin,Shamsher,,,,,River-class frigate,,,River Nadder,,,,"Smiths Dock Company , South Bank-on-Tees",,11 March 1943,15 September 1943,20 January 1944,,Sold for breaking up on 2 March 1959,"2 × QF 4 in (102 mm) /40 Mk.XIX guns , single mounts CP Mk.XXIII Up to 10 × QF 20 mm Oerlikon A/A on twin mounts Mk.V and single mounts Mk.III 1 × Hedgehog 24 spigot A/S projector Up to 150 depth charges",,,,,true,,,,,,20 knots (37 km/h; 23 mph) 20.5 knots (38.0 km/h; 23.6 mph) (turbine ships),"2 × Admiralty 3-drum boilers, 2 shafts, reciprocating vertical triple expansion , 5,500 ihp (4,100 kW) Parsons single reduction steam turbines , 6,500 shp (4,800 kW)",,,,,,283 ft (86.3 m) p/p 301.25 ft (91.8 m) o/a,,"1,370 long tons (1,390 t; 1,530 short tons) 1,830 long tons (1,860 t; 2,050 short tons) (deep load)",,,,,Transferred to the Pakistani Navy in 1947,,,,,,,,,9 ft (2.7 m); 13 ft (4.0 m) (deep load),,,,,,,,,,,1947,,,,,,,,,,,,107,,,,,,,,,,,,,,,"646 long tons (656 t; 724 short tons) oil fuel; 7,500 nautical miles (13,890 km) at 15 knots (27.8 km/h)",,,,,36 ft 6 in (11.1 m),,,,
Empire Peacemaker,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Rest,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Shelter,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Spearhead,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empress,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empress,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empress,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empress of India,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ems,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emulous,HMS Natal,,,,,Warrior -class armoured cruiser,,,Colony of Natal,Sea Hearse,,,"Vickers, Sons & Maxim , Barrow-in-Furness",,January 1904,30 September 1905,,,"Blew up at Cromarty Firth , 30 December 1915",6 × 1 - BL 9.2-inch (234 mm) Mk X guns 4 × 1 - BL 7.5-inch (191 mm) Mk II or Mk V guns 26 × 1 - Vickers QF 3-pounder (47 mm) guns 3 × 1 - submerged 18-inch (450 mm) torpedo tubes,,,,,true,,,,,,23 knots (43 km/h; 26 mph),"2 shafts, 4-cylinder triple-expansion steam engines",Belt : 3–6 in (76–152 mm) Decks : 0.75–1.5 in (19–38 mm) Barbettes : 3–6 in (76–152 mm) Turrets : 4.5–7.5 in (110–190 mm) Conning tower : 10 in (250 mm) Bulkheads : 2–6 in (51–152 mm),,,,,505 ft 4 in (154.0 m),,"13,550 long tons (13,770 t) (normal) 14,500 long tons (14,700 t) ( deep load )",,,,5 March 1907,,,,,,,,,,27 ft 6 in (8.4 m) (maximum),,,,,,,,,,,,,,"by Louisa Cavendish, Duchess of Devonshire",,,,,,,,,712,,,,,,,,,,,,,,,"7,960  nmi (14,740 km; 9,160 mi) at 10 knots (19 km/h; 12 mph)",,,,,73 ft 6 in (22.4 m),,"23,650  ihp (17,640 kW) 19 Yarrow water-tube boilers and 6 cylindrical boilers",,
Enchantress,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enchantress,HMS Negresse,,,,,Aviso,,,,,,,,,,,,,Sold 1802,Originally: 2 × 18-pounder + 2 × 6-pounder guns At capture: 6 guns British service:6 guns,,,,,true,,,,,,,,,,,,,,,,"Naval General Service Medal with clasp ""Egypt"" [2]",Tartane,,,,,,,,,,,,,,,Royal Navy,,,,,,,,18 March 1799,,,,,,,,,,,,53,,,18 March 1799 by the Royal Navy,,,,,,,,,,,,,,,,,,,,,
Encounter,HMS Niger,,,,,Niger -class fifth rate frigate,,,,,HMS Negro in 1813,,Sheerness Dockyard,19 September 1757,7 February 1758,25 September 1759,,,Sold for breaking up on 29 September 1814,As built Upper gundeck: 26 ×  12-pounder guns QD : 4 ×  6-pounder guns Fc : 2 ×  6-pounder guns 12 x  ½pdr swivels After 1794 Upper gundeck: 26 ×  12-pounder guns QD: 4 ×  6-pounder guns + 4 ×  24-pounder carronades Fc: 2 ×  6-pounder guns + 2 ×  24-pounder carronades,,,,,true,,,,,,,,,,,,,125 ft (38 m) ( gundeck ) 103 ft 4 in (31.50 m) ( keel ),,,"Naval General Service Medal with clasp ""Egypt"" [1]",Full rigged ship,,By November 1759,,,,,,,,,,,,,,,,,,12 ft (3.7 m),,,,,,,,,,,,,,,220,,,,,,,,,,679 67 ⁄ 94 bm,,,,,,,,,,35 ft 2 in (10.72 m),,,,
Encounter,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Encounter,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endeavour,Nene,,Pennant number : K270,,,River-class frigate,,,"River Nene , England",,,,"Smiths Dock Co. , Middlesbrough",24 January 1942,20 June 1942,9 December 1942,4 June 1944,11 June 1945,Broken up for salvage in 1955,2 × QF 4 in (102 mm) /45 Mk. XVI on twin mount HA/LA Mk.XIX 1 × QF 12 pdr (3 in (76 mm)) 12 cwt /40 Mk. V on mounting HA/LA Mk.IX (not all ships) 8 × 20 mm QF Oerlikon A/A on twin mounts Mk.V 1 × Hedgehog 24 spigot A/S projector up to 150 depth charges,,,,,true,,,,,,20 knots (37.0 km/h) 20.5 knots (38.0 km/h) (turbine ships),"2 x Admiralty 3-drum boilers, 2 shafts, reciprocating vertical triple expansion , 5,500 ihp (4,100 kW)",,,,,,283 ft (86.26 m) p/p 301.25 ft (91.82 m) o/a,,"1,445 long tons (1,468 t; 1,618 short tons) 2,110 long tons (2,140 t; 2,360 short tons) (deep load)",Biscay 1943 Arctic 1943–44 Atlantic 1943–44 North Sea 1945,,,,4 June 1944 (transferred to RCN),,,,,,,,,9 ft (2.74 m); 13 ft (3.96 m) (deep load),,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,11 June 1945,,,,,,"646 long tons (656 t; 724 short tons) oil fuel; 7,500 nautical miles (13,890 km) at 15 knots (27.8 km/h)",Returned to RN,,,,36.5 ft (11.13 m),,,,
Endeavour Bark,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endurance,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endurance,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endymion,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endymion,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Endymion,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engadine,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engadine,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterprise,HMS New Betsey,,,,,,River barge,,,,,,,,,,,,Sold 1798,2 x 18-pounder guns + 1 x 32-pounder carronades,,,,,true,,,,,,,,,,,,,59 ft 0 in (17.98 m) (overall) 46 ft 7   3 ⁄ 8  in (14.2 m) (keel),,,,,,,,,,,,,,,,,,,,,,,,5 ft 4   1 ⁄ 2  in (1.638 m),,,By purchase under Admiralty order 3 February 1794,,,,,,,,,,,,60,,,,,,,,80 ( bm ),,,,,,,,,,,,18 ft 0 in (5.49 m),,,,
Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterprise,BAP Almirante Grau,,,,,Crown Colony-class light cruiser,,,Miguel Grau Seminario,,Renamed Capitan Quinones on 15 May 1973,,"Swan Hunter and Wigham Richardson Ltd , Wallsend",,9 November 1939,19 December 1941,21 January 1943,,Scrapped 1979,3 triple BL 6 inch Mk XXIII naval guns (152/50 mm) 4 twin Mk XVI 102/45 mm guns 5X2 & 2x1 Mk3 40mm Bofors,Two Supermarine Walrus aircraft (Later removed),,,,true,,,,,,33 knots (61 km/h),"Four oil fired three-drum Admiralty-type boilers four-shaft geared turbines four screws 54.1 megawatts (72,500 shp )",82.5-88.9 mm belt 25.4-50.8 mm turrets,,,,Static training ship in 1979,169.3 m (555 ft),,"8,712 tonnes standard 11,024 tons full load",,,Pennant number 59 Badge: A caribou,,Sold to Peruvian Navy on 30 December 1959,,,,,,,,,5.3 m (17 ft),,,,,,,,,,,30 December 1959,,,,,,,,,,,,730 (wartime) 650 (peacetime),Type 960M air search Type 274 surface search Type 277 height finding Type 274 fire control (152 mm) Type 275 fire control (102 mm) Type 262（MRS1） fire control (40mm),,,,,,,,,,,,,,"10,200 nautical miles (18,900 km) at 12 kn (22 km/h)",,,,,18.9 m (62 ft),,,,
Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
